Tweet,Matched Keywords,Date,User,Source,Tweet ID,Tweet URL 
"bow guy(23 cornac doombringer) was bolted to death by a golem on Illusory Castle 5.
https://t.co/tvZBFRqX6b",death,2019-11-01 02:33:04,eyalfeed,Life & Death on Eyal,1190094373226237952,https://twitter.com/statuses/1190094373226237952
They are hypocrits about EVERYTHING.....dishonest heathens posing as Christians,,2019-11-01 02:33:04,Eloise11851042,Twitter for Android,1190094373553233920,https://twitter.com/statuses/1190094373553233920
"Cnas - sponsored by AMERICAS military industrial complex-“you get killed , we make a killing”",military,2019-11-01 02:33:04,goatsrbest,Twitter for iPhone,1190094373758914561,https://twitter.com/statuses/1190094373758914561
We know that and believe me we are totally behind the president and this just infuriates all of us conservatives. I don't understand why something can't be done to stop this crap. They have done so many underhanded things why can't they be stopped?,,2019-11-01 02:33:04,mcnancee,Twitter for Android,1190094373813309440,https://twitter.com/statuses/1190094373813309440
So annalise probably faked her death #HTGAWM,death,2019-11-01 02:33:04,poeticjones3322,Twitter for iPhone,1190094374337679360,https://twitter.com/statuses/1190094374337679360
@hibaa0421 Saddam killed so many Shia’s and would never let anyone visit the shrines of the prophets family and he destroyed one of them? Like that dude said it’s like a Jew having hitler as his header,destroyed,2019-11-01 02:33:04,hxwra2,Twitter for iPhone,1190094374295748609,https://twitter.com/statuses/1190094374295748609
https://t.co/5JwpGPt5RG,,2019-11-01 02:33:04,ficklesnicks,Twitter Web App,1190094373859602432,https://twitter.com/statuses/1190094373859602432
"@AttackonFruit I’ve mostly mastered the game now (I can finish a playthrough without much difficulty anymore), but the first time I played it, it took me six months to complete. Kept giving me a damn heart attack.",attack,2019-11-01 02:33:04,APtheNerd,Twitter Web App,1190094376027987970,https://twitter.com/statuses/1190094376027987970
@paidmiles__ Who said I’m the best? Lmfao. https://t.co/f4ERdPbfv7 Imagine faking champs tweets,,2019-11-01 02:33:04,Bikram8k,Twitter Web App,1190094376204144641,https://twitter.com/statuses/1190094376204144641
as outras que lutem pq todo stream meu de agora até dia 25/12 vai ser dessa música  https://t.co/GE0Oz33KEo,stream,2019-11-01 02:33:04,fckingkatys,Twitter for iPhone,1190094376522977280,https://twitter.com/statuses/1190094376522977280
It’s about to storm or something?,storm,2019-11-01 02:33:04,Alexxus_Tiarra,Twitter for iPhone,1190094376673988609,https://twitter.com/statuses/1190094376673988609
Time to rebuild through the draft.,rebuild,2019-11-01 02:33:04,muzikyle,Twitter for iPhone,1190094376715902976,https://twitter.com/statuses/1190094376715902976
What’s funny as hell is that you don’t even have the common sense to delete this hot garbage when you were proven dead wrong.,dead,2019-11-01 02:33:05,just1n_suxx,Twitter for iPhone,1190094377412108288,https://twitter.com/statuses/1190094377412108288
Well is anyone surprised,,2019-11-01 02:33:05,m_rrors,Twitter for iPhone,1190094377500020736,https://twitter.com/statuses/1190094377500020736
"Starbucks fired manager ‘because she was white,’ lawsuit claims in wake of infamous Philadelphia store arrest of 2 black men https://t.co/6MqGpC1n6x https://t.co/R2u2gI8G09",arrest,2019-11-01 02:33:05,Professor_Foote,RT News Sharing,1190094376938033152,https://twitter.com/statuses/1190094376938033152
It's beautiful seeing a true WCO passing attack in red and gold again #49ers,attack,2019-11-01 02:33:05,illiniNiner,Twitter for Android,1190094378427174913,https://twitter.com/statuses/1190094378427174913
"“god forgive me i been hurt by a couple niggas, that’s why i wake up say my prayers and be like fuck a nigga..”",prayers,2019-11-01 02:33:05,TheyAllKnowRJ,Twitter for iPhone,1190094379689676800,https://twitter.com/statuses/1190094379689676800
no,,2019-11-01 02:33:05,amdeo23,Twitter for iPhone,1190094379626590208,https://twitter.com/statuses/1190094379626590208
@alikeskin_tr Pakistani minister sheikh Rasheed responsible for that he destroyed our country railway system because jealousy of former minister of railway of Pakistan.. sheikh Rasheed we need resignation of your,destroyed,2019-11-01 02:33:05,FaiZz_K,Twitter for Android,1190094380276817920,https://twitter.com/statuses/1190094380276817920
SI SI SI SI NESTOR DIRIGIENDO DE NUEVO https://t.co/vJeBYxa6Ik,,2019-11-01 02:33:05,estefa25mart,Twitter for Android,1190094379576377344,https://twitter.com/statuses/1190094379576377344
"Every republican voted against public impeachment hearings today !! Mark it on your calendars -

10/31/2019 

and bring it up every time they jump on the drama triangle as the whiners that they are ...( victims ) https://t.co/jECQfunlzh",victims,2019-11-01 02:33:05,Rey_Sistance,Twitter for iPhone,1190094380360585217,https://twitter.com/statuses/1190094380360585217
En serio? Parece estar un poquito desinformada y bien alejada de la realidad...,,2019-11-01 02:33:05,hector_uribe63,Twitter for Android,1190094381056958464,https://twitter.com/statuses/1190094381056958464
"@realDonaldTrump
Romans 13:1 - Let everyone be subject to the governing authorities, for there is no authority except that which God has established. The authorities that exist have been established by God. https://t.co/4zBzJh7nzf",authorities,2019-11-01 02:33:06,getliquidized,Twitter Web App,1190094382155866113,https://twitter.com/statuses/1190094382155866113
"This Company Caused People to Be Burnt to Death, But Wants Million-Dollar Bonuses for Its Executives #care2 https://t.co/BDvab9dHgO",death,2019-11-01 02:33:06,catgumart,Twitter Web Client,1190094385142042624,https://twitter.com/statuses/1190094385142042624
Democrats have become anti-American,,2019-11-01 02:33:07,alaughrun,Twitter for Android,1190094385452584960,https://twitter.com/statuses/1190094385452584960
"hi my family is currently struggling with money so I decided to make a gofundme. If you can't donate please just spread it by rting thank you.
https://t.co/7LbgELZAru",donate,2019-11-01 02:33:07,cloudyswitch,Twitter for Android,1190094385796567041,https://twitter.com/statuses/1190094385796567041
#HTGAWM more humor in this episode than usual.  Good change of pace.  Nate asking if everyone in her family was dead and Michaela asking if Annalise was her mother (which is what I thought in the beginning) were good lines.,dead,2019-11-01 02:33:07,RobKCorbettEsq,Twitter for iPhone,1190094385897193473,https://twitter.com/statuses/1190094385897193473
OH MY GOOOOOOOOOOOOOOD,,2019-11-01 02:33:07,nicholicc,Twitter for iPhone,1190094386001924096,https://twitter.com/statuses/1190094386001924096
https://t.co/U9oAHPwbcO,,2019-11-01 02:33:07,sojuicyjay_,Twitter for iPhone,1190094385976922112,https://twitter.com/statuses/1190094385976922112
Sthulinger has sixty nine juggernog bottles that they look at in Call of the Dead with TheRelaxingEnd,dead,2019-11-01 02:33:07,ZombiesBOT_,Zombies BOT,1190094386757021696,https://twitter.com/statuses/1190094386757021696
@Happimess73 Deepest condolences from the Rushe family. We are truly sorry to hear of the death of your beloved husband Ian. May he rest in peace. You are in our thoughts and especially your Auntie Maura’s who is also praying for you. Love from all of us. Xxxxx,"death, praying",2019-11-01 02:33:07,maria_rushe,Twitter Web App,1190094386824171520,https://twitter.com/statuses/1190094386824171520
"Familia, misutheking acaba de iniciar Stream de Warframe vamos a verlo recuerden que debemos apoyarnos https://t.co/KoDX9wHiHs https://t.co/HMwjklhyWp",stream,2019-11-01 02:33:07,Hispastreamers,IFTTT,1190094386626998275,https://twitter.com/statuses/1190094386626998275
@mikeythelittle Climate change just means the extremes are MORE extreme - hence tornadoes watches in yellow (typically a late-spring phenomenon) adjacent to massive swaths of extremely cold air.  It means that the cold front causing the squall is unseasonably strong for late October.,"massive, climate change, tornado",2019-11-01 02:33:07,AliothFox,Twitter Web App,1190094388073943040,https://twitter.com/statuses/1190094388073943040
me esforçando pra tornar a ver as coisas que deixei de ver por terem se tornado demasiado minhas,tornado,2019-11-01 02:33:07,dandorim_,Twitter for iPhone,1190094388418039811,https://twitter.com/statuses/1190094388418039811
@QHallCorner I don’t think jacoby mediocre. That play he made last Sunday to avoid the safety then throw a dime to TY. Ain’t many doing that,safety,2019-11-01 02:33:07,OGJohnLee,Twitter for iPhone,1190094388350853120,https://twitter.com/statuses/1190094388350853120
@jocelinprz Im dead at how well u know me,dead,2019-11-01 02:33:07,Medinaaaa__,Twitter for iPhone,1190094388631932928,https://twitter.com/statuses/1190094388631932928
e eu que tentei gravar um filme de terror com 8 anos,terror,2019-11-01 02:33:07,gabicoelhov,Twitter for iPhone,1190094388619337728,https://twitter.com/statuses/1190094388619337728
@naniisore Massive headache,massive,2019-11-01 02:33:07,Sneakyone75,Twitter for Android,1190094389361750016,https://twitter.com/statuses/1190094389361750016
"2019 Halloween in the books. Princess Elsa had a blast trick or treating in Brule, Zombie Bronco player Ryker had a blast with lmshirey and Delaney truck or treating in Ogallala. Thank you Lisa for taking Ryker… https://t.co/GXGzngqUHP",blast,2019-11-01 02:33:07,AshleyOlson2014,Instagram,1190094389407813633,https://twitter.com/statuses/1190094389407813633
"San Fran is no joke. That defense is LEGIT. The running attack is relentless. Hit you with Breida,then they hit you with Coleman. Kittle Top 3 TE in the game. And while Jimmy G isnt ""elite"" hes good enough with a high ceiling to take them deep",attack,2019-11-01 02:33:08,LexPnyc,Twitter for Android,1190094390166986752,https://twitter.com/statuses/1190094390166986752
"I truly don't deserve you
And whoever comes into your life
You deserve more than anything
They will be lucky enough to even have you.
And you will always hold a special place in my heart.",,2019-11-01 02:33:08,AjBongar,Twitter for Android,1190094390200422400,https://twitter.com/statuses/1190094390200422400
"@NutsAndBoltsSP Between Jimmy G and the Arizona safety, i got 40.58 points so far on a Thursday night. I'll take it.

#FantasyFootball",safety,2019-11-01 02:33:08,5280Keith,Twitter for Android,1190094390468825088,https://twitter.com/statuses/1190094390468825088
@matchabobaa i was supposed to be dead but the rain washed all the fake blood before we got back lmao,dead,2019-11-01 02:33:08,roll_linnamon,Twitter for iPhone,1190094390720630785,https://twitter.com/statuses/1190094390720630785
@Jesimein I’m thinking weed cause it be having me dead,dead,2019-11-01 02:33:08,ctooconceited,Twitter for iPhone,1190094390733287424,https://twitter.com/statuses/1190094390733287424
@realDonaldTrump I’m sure the residents of Florida are thrilled,residents,2019-11-01 02:33:08,jsvandonk,Twitter for iPhone,1190094390833958912,https://twitter.com/statuses/1190094390833958912
Like dead ass,dead,2019-11-01 02:33:08,_TrueeBliss,Twitter for iPhone,1190094391194669057,https://twitter.com/statuses/1190094391194669057
"halloween quase acabando e eu não vi 1 filme de terror bom hj kkkk q decadência ein, os canais já foram melhores",terror,2019-11-01 02:33:08,anahiportiIla,Twitter for iPhone,1190094391710539776,https://twitter.com/statuses/1190094391710539776
Let's help our kapwa Mindanaoans huhu send help na mga mami and papi pm raaaa,,2019-11-01 02:33:08,carlaaduke,Twitter for Android,1190094392729595904,https://twitter.com/statuses/1190094392729595904
Begin Of An Era—My Rescue,rescue,2019-11-01 02:33:08,NowPlayingWSCA,Spinitron Playlists,1190094393203707910,https://twitter.com/statuses/1190094393203707910
"Nestlé USA Announces Voluntary Recall of Ready-to-Bake Refrigerated Cookie Dough Products Due to Potential Presence of Foreign Material
https://t.co/ehryIz9ddM",,2019-11-01 02:33:08,eraycollins,Twitter Web App,1190094393686003712,https://twitter.com/statuses/1190094393686003712
"Right, so I was planning to do a stream this evening, but the weather has been very inhospitable to that (we've got a tornado watch and heavy rains) - my APC backup just kicked in for the second time this hour. It doesn't mean I'm not holding out hope for a clear shot...","stream, tornado",2019-11-01 02:33:09,d2max,Twitter Web App,1190094394101243905,https://twitter.com/statuses/1190094394101243905
Always greatest hits. Now playing: Lift Me Up by Five Finger Death Punch on https://t.co/28XE9ghKP3 https://t.co/sVHXDagRHj,death,2019-11-01 02:33:09,stradiost11,Twitter Auto Post - @stradiost11,1190094394864685057,https://twitter.com/statuses/1190094394864685057
Im praying i put that sunroof on right the other night lmaoo,praying,2019-11-01 02:33:09,fwdkev,Twitter for iPhone,1190094395476992002,https://twitter.com/statuses/1190094395476992002
Information on the Gas Science Museum “Gastenani Disaster Prevention Day !!” (11/23/24) https://t.co/5oEscf1AsM https://t.co/4Jp5ZjZ08b,disaster,2019-11-01 02:33:09,rehownet2,WordPress.com,1190094396529823744,https://twitter.com/statuses/1190094396529823744
#Kamloops crews responding to the brock shop for a car that crashed into the pub 1 person injured,injured,2019-11-01 02:33:09,Kamscan,Twitter Web App,1190094397712396288,https://twitter.com/statuses/1190094397712396288
